Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(26/1, 23/1)",103.108,91409,91409,Y
"(47/1, 21/1)",103.117,91415,91415,Y
"(46/1, 60/1)",103.158,91447,91447,Y
"(23/1, 16/1)",103.249,91526,91526,Y
"(49/1, 31/1)",103.311,91577,91577,Y
"(24/1, 10/1)",103.383,91639,91639,Y
"(19/1, 26/1, 26/1)",103.397,91649,91649,Y
"(43/1, 45/1)",103.414,91666,91666,Y
"(42/1, 5/1)",103.525,91763,91763,Y
"(26/1, 26/1, 33/1)",103.659,91885,91885,Y
"(54/1, 56/1)",103.716,91934,91934,Y
"(2/1, 43/1)",104.018,92202,92202,Y
"(49/1, 48/1, 47/1)",104.03,92213,92213,Y
"(52/1, 20/1)",104.353,92504,92504,Y
"(32/1, 39/1)",104.426,92570,92570,Y
"(16/1, 60/1)",104.429,92572,92572,Y
"(46/1, 57/1)",104.51,92637,92637,Y
"(17/1, 52/1)",104.517,92641,92641,Y
"(30/1, 44/1)",104.538,92660,92660,Y
"(57/1, 30/1)",104.559,92678,92678,Y
"(23/1, 20/1)",104.567,92683,92683,Y
"(31/1, 33/1)",104.701,92798,92798,Y
"(4/1, 42/1)",104.744,92835,92835,Y
"(39/1, 34/1)",104.825,92904,92904,Y
"(29/1, 40/1)",104.849,92927,92927,Y
"(53/1, 53/1, 13/1)",104.984,93045,93045,Y
"(12/1, 44/1, 44/1)",105.037,93089,93089,Y
"(36/1, 16/1)",105.087,93134,93134,Y
"(22/1, 37/1)",105.137,93174,93174,Y
"(52/1, 37/1, 52/1)",105.147,93185,93185,Y
"(45/1, 34/1)",105.217,93242,93242,Y
"(57/1, 10/1)",105.309,93322,93322,Y
"(59/1, 5/1)",105.54,93532,93532,Y
"(1/1, 20/1)",105.675,93648,93648,Y
"(39/1, 29/1)",105.707,93673,93673,Y
"(45/1, 5/1)",105.754,93714,93714,Y
"(12/1, 23/1)",105.759,93715,93715,Y
"(11/1, 13/1)",105.822,93771,93771,Y
"(12/1, 48/1)",105.84,93788,93788,Y
"(44/1, 44/1, 48/1)",105.868,93813,93813,Y
"(2/1, 53/1)",105.887,93826,93826,Y
"(59/1, 59/1, 10/1)",105.965,93898,93898,Y
"(28/1, 26/1)",106.231,94138,94138,Y
"(20/1, 13/1)",106.26,94162,94162,Y
"(44/1, 58/1)",106.31,94203,94203,Y
"(11/1, 28/1)",106.438,94317,94317,Y
"(10/1, 54/1)",106.464,94338,94338,Y
"(6/1, 39/1)",106.886,94709,94709,Y
"(35/1, 53/1)",106.888,94710,94710,Y
"(21/1, 40/1)",106.962,94771,94771,Y
"(38/1, 38/1, 27/1)",106.991,94798,94798,Y
"(43/1, 48/1)",107.003,94807,94807,Y
"(7/1, 27/1)",107.007,94809,94809,Y
"(28/1, 55/1)",107.024,94822,94822,Y
"(58/1, 53/1)",107.687,95396,95396,Y
"(3/1, 22/1, 3/1)",108.031,95554,95554,Y
"(20/1, 8/1)",108.068,95586,95586,Y
"(11/1, 34/1)",108.105,95619,95619,Y
"(45/1, 42/1)",108.123,95632,95632,Y
"(22/1, 4/1)",108.177,95681,95681,Y
"(22/1, 30/1)",108.213,95707,95707,Y
"(7/1, 23/1)",108.312,95794,95794,Y
"(40/1, 60/1)",108.346,95823,95823,Y
"(38/1, 25/1)",108.363,95834,95834,Y
"(30/1, 30/1, 41/1)",108.407,95872,95872,Y
"(60/1, 23/1)",108.442,95903,95903,Y
"(33/1, 40/1)",108.545,95990,95990,Y
"(17/1, 43/1)",108.585,96025,96025,Y
"(60/1, 24/1)",108.613,96045,96045,Y
"(28/1, 51/1)",108.728,96143,96143,Y
"(43/1, 43/1, 54/1)",108.747,96157,96157,Y
"(53/1, 53/1, 10/1)",108.758,96169,96169,Y
"(39/1, 39/1, 3/1)",108.791,96198,96198,Y
"(9/1, 15/1)",108.825,96223,96223,Y
"(8/1, 4/1)",108.84,96230,96230,Y
"(4/1, 37/1)",108.94,96316,96316,Y
"(40/1, 22/1, 40/1)",109.022,96383,96383,Y
"(28/1, 56/1)",109.116,96463,96463,Y
"(37/1, 5/1)",109.121,96467,96467,Y
"(50/1, 12/1)",109.438,96733,96733,Y
"(23/1, 50/1)",109.49,96778,96778,Y
"(25/1, 13/1)",109.505,96786,96786,Y
"(25/1, 19/1, 19/1)",109.601,96871,96871,Y
"(17/1, 55/1)",109.687,96943,96943,Y
"(47/1, 39/1)",109.715,96964,96964,Y
"(47/1, 40/1)",109.724,96972,96972,Y
"(18/1, 32/1)",109.759,97003,97003,Y
"(24/1, 21/1)",109.95,97166,97166,Y
"(18/1, 14/1)",110.064,97263,97263,Y
"(20/1, 58/1)",110.093,97286,97286,Y
"(18/1, 27/1)",110.143,97326,97326,Y
"(10/1, 48/1)",110.179,97358,97358,Y
"(59/1, 12/1)",110.236,97403,97403,Y
"(48/1, 46/1)",110.421,97565,97565,Y
"(36/1, 26/1)",110.469,97601,97601,Y
"(22/1, 8/1)",110.572,97690,97690,Y
"(10/1, 33/1)",110.598,97711,97711,Y
"(47/1, 32/1)",110.66,97764,97764,Y
"(53/1, 45/1)",110.712,97807,97807,Y
"(12/1, 55/1)",111.083,98133,98133,Y
"(34/1, 26/1)",111.11,98154,98154,Y
"(18/1, 30/1)",111.365,98370,98370,Y
"(41/1, 6/1, 41/1)",111.387,98390,98390,Y
"(11/1, 59/1)",111.39,98392,98392,Y
"(10/1, 37/1)",111.446,98439,98439,Y
"(18/1, 44/1)",111.476,98463,98463,Y
"(23/1, 60/1, 23/1)",111.874,98808,98808,Y
"(49/1, 42/1)",111.89,98817,98817,Y
"(2/1, 40/1)",111.922,98842,98842,Y
"(24/1, 60/1)",112.165,99050,99050,Y
"(8/1, 33/1)",112.444,99287,99287,Y
"(23/1, 54/1, 23/1)",112.477,99314,99314,Y
"(57/1, 57/1, 8/1)",112.618,99433,99433,Y
"(4/1, 19/1, 19/1)",112.629,99445,99445,Y
"(6/1, 23/1)",112.651,99459,99459,Y
"(37/1, 17/1)",113.054,99810,99810,Y
"(42/1, 3/1)",113.085,99835,99835,Y
"(17/1, 2/1)",113.105,99850,99850,Y
"(52/1, 13/1)",113.131,99870,99870,Y
"(36/1, 60/1)",113.357,100059,100059,Y
"(52/1, 33/1)",113.438,100125,100125,Y
"(29/1, 21/1)",113.728,100367,100367,Y
"(38/1, 17/1, 38/1)",113.784,100419,100419,Y
"(23/1, 23/1, 14/1)",113.819,100450,100450,Y
"(28/1, 17/1)",113.823,100453,100453,Y
"(19/1, 19/1, 53/1)",113.87,100491,100491,Y
"(21/1, 24/1)",113.977,100585,100585,Y
"(28/1, 50/1)",114.008,100611,100611,Y
"(20/1, 45/1)",114.016,100614,100614,Y
"(18/1, 19/1)",114.051,100641,100641,Y
"(42/1, 31/1)",114.088,100673,100673,Y
"(25/1, 11/1)",114.209,100780,100780,Y
"(51/1, 19/1)",114.219,100789,100789,Y
"(15/1, 38/1, 15/1)",114.355,100903,100903,Y
"(21/1, 41/1)",114.49,101019,101019,Y
"(60/1, 60/1, 18/1)",114.518,101043,101043,Y
"(55/1, 32/1)",114.57,101082,101082,Y
"(16/1, 9/1)",114.672,101169,101169,Y
"(51/1, 55/1)",114.757,101240,101240,Y
"(27/1, 20/1)",114.813,101288,101288,Y
"(20/1, 52/1)",114.82,101294,101294,Y
"(3/1, 10/1)",114.98,101433,101433,Y
"(6/1, 43/1, 6/1)",114.994,101446,101446,Y
"(46/1, 58/1)",115.021,101466,101466,Y
"(14/1, 9/1)",115.03,101474,101474,Y
"(7/1, 53/1)",115.175,101597,101597,Y
"(21/1, 21/1, 22/1)",115.202,101620,101620,Y
"(35/1, 45/1)",115.223,101637,101637,Y
"(34/1, 33/1, 34/1)",115.455,101846,101846,Y
"(55/1, 20/1)",115.477,101861,101861,Y
"(54/1, 39/1)",115.508,101886,101886,Y
"(40/1, 45/1)",115.689,102042,102042,Y
"(25/1, 28/1)",115.692,102044,102044,Y
"(52/1, 60/1, 52/1)",115.773,102114,102114,Y
"(47/1, 15/1)",115.966,102285,102285,Y
"(2/1, 7/1)",116.103,102403,102403,Y
"(28/1, 52/1)",116.108,102407,102407,Y
"(59/1, 8/1, 59/1)",116.273,102551,102551,Y
"(22/1, 47/1)",116.286,102561,102561,Y
"(50/1, 54/1)",116.326,102598,102598,Y
"(20/1, 31/1)",116.464,102710,102710,Y
"(1/1, 54/1)",116.537,102772,102772,Y
"(4/1, 8/1)",116.594,102819,102819,Y
"(2/1, 45/1)",116.762,102955,102955,Y
"(17/1, 35/1)",116.839,103022,103022,Y
"(1/1, 22/1)",116.919,103088,103088,Y
"(33/1, 7/1)",116.946,103108,103108,Y
"(51/1, 4/1)",117.157,103287,103287,Y
"(13/1, 35/1)",117.16,103289,103289,Y
"(12/1, 30/1)",117.315,103416,103416,Y
"(27/1, 27/1, 44/1)",117.332,103427,103427,Y
"(4/1, 43/1)",117.356,103448,103448,Y
"(48/1, 49/1)",117.462,103533,103533,Y
"(6/1, 26/1)",117.497,103561,103561,Y
"(52/1, 38/1)",117.501,103564,103564,Y
"(38/1, 16/1)",117.583,103633,103633,Y
"(4/1, 46/1)",117.834,103857,103857,Y
"(48/1, 26/1)",117.845,103861,103861,Y
"(11/1, 36/1)",117.862,103874,103874,Y
"(50/1, 43/1)",117.906,103904,103904,Y
"(31/1, 22/1)",118.003,103986,103986,Y
"(21/1, 57/1)",118.112,104083,104083,Y
"(37/1, 54/1)",118.137,104106,104106,Y
"(52/1, 2/1)",118.148,104112,104112,Y
"(11/1, 3/1)",118.219,104175,104175,Y
"(39/1, 16/1)",118.363,104301,104301,Y
"(47/1, 53/1)",118.429,104358,104358,Y
"(15/1, 55/1)",118.735,104631,104631,Y
"(49/1, 14/1)",118.761,104648,104648,Y
"(5/1, 57/1)",119.003,104859,104859,Y
"(48/1, 18/1)",119.011,104864,104864,Y
"(34/1, 60/1)",119.118,104957,104957,Y
"(53/1, 12/1)",119.247,105073,105073,Y
"(14/1, 33/1)",119.375,105181,105181,Y
"(56/1, 19/1)",119.455,105247,105247,Y
"(53/1, 24/1)",119.671,105432,105432,Y
"(36/1, 5/1)",120.03,105746,105746,Y
"(17/1, 48/1)",120.043,105756,105756,Y
"(50/1, 32/1)",120.158,105858,105858,Y
"(6/1, 4/1)",120.209,105901,105901,Y
"(35/1, 42/1)",120.214,105905,105905,Y
"(1/1, 30/1)",120.287,105967,105967,Y
"(32/1, 29/1, 32/1)",120.382,106052,106052,Y
"(33/1, 4/1)",120.393,106062,106062,Y
"(21/1, 50/1)",120.558,106205,106205,Y
"(11/1, 31/1)",120.663,106298,106298,Y
"(21/1, 15/1)",120.716,106347,106347,Y
"(15/1, 21/1)",120.777,106397,106397,Y
"(39/1, 39/1, 41/1)",120.983,106570,106570,Y
"(42/1, 36/1)",121.005,106586,106586,Y
"(27/1, 59/1, 27/1)",121.011,106592,106592,Y
"(19/1, 13/1)",121.078,106650,106650,Y
"(16/1, 16/1, 15/1, 2/1, 15/1, 15/1)",121.136,106700,106700,Y
"(29/1, 22/1)",121.187,106740,106740,Y
"(1/1, 1/1, 54/1)",121.202,106756,106756,Y
"(56/1, 15/1)",121.654,107145,107145,Y
"(16/1, 8/1)",121.695,107176,107176,Y
"(2/1, 54/1)",121.758,107230,107230,Y
"(59/1, 11/1)",122.072,107508,107508,Y
"(26/1, 40/1, 40/1)",122.105,107538,107538,Y
"(23/1, 56/1)",122.112,107541,107541,Y
"(30/1, 11/1)",122.18,107599,107599,Y
"(53/1, 32/1)",122.187,107604,107604,Y
"(22/1, 9/1)",122.221,107632,107632,Y
"(17/1, 41/1)",122.372,107760,107760,Y
"(24/1, 52/1)",122.45,107823,107823,Y
"(17/1, 12/1)",122.532,107897,107897,Y
"(41/1, 55/1)",122.641,107990,107990,Y
"(19/1, 50/1)",122.748,108080,108080,Y
"(24/1, 38/1)",122.825,108150,108150,Y
"(41/1, 41/1, 44/1)",122.932,108242,108242,Y
"(36/1, 14/1)",123.092,108380,108380,Y
"(57/1, 32/1)",123.129,108410,108410,Y
"(34/1, 44/1)",123.215,108483,108483,Y
"(5/1, 29/1, 29/1)",123.222,108488,108488,Y
"(51/1, 38/1)",123.315,108567,108567,Y
"(51/1, 59/1)",123.427,108664,108664,Y
"(32/1, 49/1)",123.506,108727,108727,Y
"(40/1, 55/1, 40/1)",123.698,108896,108896,Y
"(26/1, 11/1)",123.754,108939,108939,Y
"(17/1, 56/1)",123.97,109121,109121,Y
"(46/1, 21/1)",123.978,109124,109124,Y
"(32/1, 32/1, 33/1)",124.052,109188,109188,Y
"(25/1, 58/1)",124.385,109478,109478,Y
"(60/1, 54/1, 54/1)",124.406,109494,109494,Y
"(2/1, 26/1, 2/1)",124.563,109630,109630,Y
"(6/1, 17/1)",124.723,109773,109773,Y
"(20/1, 50/1)",124.968,109984,109984,Y
"(25/1, 60/1)",125.545,110478,110478,Y
"(5/1, 27/1)",125.665,110582,110582,Y
"(47/1, 45/1)",125.683,110599,110599,Y
"(32/1, 35/1)",125.765,110667,110667,Y
"(58/1, 11/1)",125.811,110707,110707,Y
"(29/1, 38/1)",125.83,110721,110721,Y
"(18/1, 31/1)",125.948,110825,110825,Y
"(52/1, 18/1)",126.153,111000,111000,Y
"(39/1, 39/1, 16/1)",126.167,111016,111016,Y
"(25/1, 50/1)",126.25,111087,111087,Y
"(39/1, 39/1, 30/1)",126.401,111215,111215,Y
"(7/1, 31/1)",126.42,111227,111227,Y
"(14/1, 13/1, 13/1)",126.458,111260,111260,Y
"(7/1, 25/1)",126.528,111318,111318,Y
"(24/1, 23/1, 22/1)",126.649,111419,111419,Y
"(59/1, 46/1, 46/1, 59/1, 46/1)",126.692,111454,111454,Y
"(6/1, 6/1, 2/1)",126.868,111599,111599,Y
"(8/1, 58/1, 58/1)",126.929,111648,111648,Y
"(22/1, 39/1)",127.014,111718,111718,Y
"(7/1, 13/1, 13/1)",127.056,111754,111754,Y
"(34/1, 34/1, 26/1)",127.323,111976,111976,Y
"(48/1, 8/1)",127.414,112049,112049,Y
"(40/1, 5/1, 40/1)",127.565,112173,112173,Y
"(57/1, 17/1)",127.764,112338,112338,Y
"(19/1, 60/1)",127.809,112374,112374,Y
"(53/1, 54/1)",127.876,112431,112431,Y
"(7/1, 6/1)",128.162,112664,112664,Y
"(56/1, 6/1)",128.166,112666,112666,Y
"(27/1, 36/1)",128.396,112848,112848,Y
"(27/1, 17/1, 27/1)",128.412,112863,112863,Y
"(59/1, 29/1)",128.616,113041,113041,Y
"(16/1, 20/1)",128.79,113194,113194,Y
"(49/1, 24/1)",129.012,113385,113385,Y
"(33/1, 23/1)",129.015,113386,113386,Y
"(37/1, 13/1)",129.049,113415,113415,Y
"(23/1, 59/1)",129.169,113517,113517,Y
"(4/1, 15/1)",129.227,113563,113563,Y
"(44/1, 18/1)",129.44,113748,113748,Y
"(24/1, 36/1)",129.787,114044,114044,Y
"(2/1, 2/1, 56/1)",130.013,114243,114243,Y
"(48/1, 7/1)",130.303,114476,114476,Y
"(49/1, 11/1)",130.488,114640,114640,Y
"(4/1, 57/1)",130.535,114677,114677,Y
"(12/1, 12/1, 6/1)",130.7,114810,114810,Y
"(41/1, 11/1)",130.795,114886,114886,Y
"(35/1, 44/1)",130.952,115016,115016,Y
"(55/1, 50/1)",130.973,115031,115031,Y
"(37/1, 56/1)",131.025,115071,115071,Y
"(42/1, 44/1)",131.071,115110,115110,Y
"(29/1, 6/1)",131.138,115166,115166,Y
"(38/1, 22/1, 38/1)",131.176,115194,115194,Y
"(35/1, 35/1, 39/1)",131.349,115344,115344,Y
"(19/1, 59/1)",131.354,115347,115347,Y
"(39/1, 19/1)",131.506,115471,115471,Y
"(7/1, 51/1)",131.78,115700,115700,Y
"(8/1, 5/1)",132.052,115925,115925,Y
"(35/1, 56/1)",132.149,116005,116005,Y
"(45/1, 15/1)",132.214,116061,116061,Y
"(12/1, 44/1)",132.381,116195,116195,Y
"(18/1, 7/1)",132.512,116306,116306,Y
"(53/1, 53/1, 24/1)",132.565,116344,116344,Y
"(18/1, 29/1)",132.614,116386,116386,Y
"(24/1, 24/1, 40/1)",132.674,116438,116438,Y
"(41/1, 50/1, 41/1)",132.824,116564,116564,Y
"(42/1, 21/1)",132.865,116599,116599,Y
"(47/1, 22/1)",132.905,116630,116630,Y
"(49/1, 57/1)",133.494,117133,117133,Y
"(32/1, 47/1)",133.579,117203,117203,Y
"(55/1, 11/1)",133.609,117226,117226,Y
"(18/1, 42/1)",133.643,117252,117252,Y
"(41/1, 54/1)",133.667,117269,117269,Y
"(4/1, 26/1)",133.79,117368,117368,Y
"(35/1, 55/1)",133.826,117399,117399,Y
"(5/1, 48/1)",133.902,117462,117462,Y
"(1/1, 25/1)",134.025,117569,117569,Y
"(6/1, 44/1)",134.037,117573,117573,Y
"(14/1, 30/1, 14/1)",134.107,117637,117637,Y
"(30/1, 14/1)",134.14,117663,117663,Y
"(1/1, 57/1)",134.261,117768,117768,Y
"(50/1, 24/1)",134.295,117796,117796,Y
"(44/1, 45/1, 45/1)",134.349,117840,117840,Y
"(16/1, 49/1)",134.439,117913,117913,Y
"(25/1, 18/1)",134.686,118120,118120,Y
"(54/1, 41/1)",134.748,118170,118170,Y
"(50/1, 34/1, 34/1)",134.775,118192,118192,Y
"(27/1, 10/1)",134.801,118211,118211,Y
"(53/1, 59/1)",134.834,118237,118237,Y
"(53/1, 27/1)",134.877,118268,118268,Y
"(33/1, 27/1)",134.917,118301,118301,Y
"(7/1, 40/1)",135.022,118387,118387,Y
"(13/1, 42/1, 42/1)",135.596,118861,118861,Y
"(36/1, 13/1)",135.661,118914,118914,Y
"(28/1, 1/1)",135.756,118996,118996,Y
"(24/1, 11/1)",135.883,119105,119105,Y
"(33/1, 10/1)",135.926,119137,119137,Y
"(55/1, 19/1)",136.023,119217,119217,Y
"(59/1, 59/1, 56/1)",136.049,119238,119238,Y
"(52/1, 45/1, 52/1)",136.451,119590,119590,Y
"(13/1, 18/1, 18/1)",136.469,119603,119603,Y
"(51/1, 7/1)",136.578,119696,119696,Y
"(44/1, 2/1)",136.6,119713,119713,Y
"(27/1, 44/1)",136.751,119832,119832,Y
"(59/1, 59/1, 45/1)",136.818,119888,119888,Y
"(7/1, 9/1)",136.929,119975,119975,Y
"(14/1, 58/1, 58/1)",137.359,120342,120342,Y
"(46/1, 32/1, 46/1)",137.383,120359,120359,Y
"(21/1, 35/1, 21/1)",137.428,120394,120394,Y
"(22/1, 20/1)",137.448,120406,120406,Y
"(60/1, 17/1)",137.588,120518,120518,Y
"(43/1, 54/1)",137.901,120783,120783,Y
"(16/1, 5/1)",137.985,120851,120851,Y
"(44/1, 48/1, 48/1)",138.227,121059,121059,Y
"(52/1, 23/1)",138.248,121074,121074,Y
"(42/1, 25/1)",138.257,121079,121079,Y
"(2/1, 13/1)",138.435,121232,121232,Y
"(35/1, 35/1, 28/1)",138.452,121242,121242,Y
"(51/1, 30/1)",138.466,121253,121253,Y
"(25/1, 56/1)",138.779,121508,121508,Y
"(51/1, 44/1)",138.955,121653,121653,Y
"(19/1, 32/1)",139.078,121754,121754,Y
"(25/1, 21/1, 21/1)",139.441,122062,122062,Y
"(35/1, 4/1)",139.651,122227,122227,Y
"(42/1, 47/1)",139.662,122237,122237,Y
"(4/1, 11/1)",139.71,122272,122272,Y
"(15/1, 16/1)",139.863,122397,122397,Y
"(41/1, 34/1)",139.948,122462,122462,Y
"(13/1, 25/1)",139.991,122498,122498,Y
"(39/1, 9/1)",140.042,122537,122537,Y
"(53/1, 7/1, 7/1, 7/1)",140.115,122597,122597,Y
"(27/1, 48/1)",140.183,122653,122653,Y
"(36/1, 34/1)",140.225,122689,122689,Y
"(34/1, 6/1)",140.301,122750,122750,Y
"(60/1, 60/1, 30/1)",140.462,122888,122888,Y
"(36/1, 51/1)",140.549,122955,122955,Y
"(31/1, 12/1)",140.756,123128,123128,Y
"(12/1, 8/1)",140.782,123149,123149,Y
"(17/1, 10/1)",140.804,123165,123165,Y
"(41/1, 19/1)",140.932,123270,123270,Y
"(11/1, 5/1, 5/1)",141.037,123356,123356,Y
"(30/1, 54/1)",141.13,123432,123432,Y
"(20/1, 48/1)",141.194,123485,123485,Y
"(50/1, 44/1, 44/1)",141.544,123783,123783,Y
"(22/1, 12/1)",141.605,123832,123832,Y
"(8/1, 24/1)",141.722,123933,123933,Y
"(9/1, 19/1)",141.832,124019,124019,Y
"(18/1, 36/1)",141.869,124051,124051,Y
"(60/1, 9/1)",141.886,124064,124064,Y
"(55/1, 55/1, 52/1)",142.029,124186,124186,Y
"(5/1, 3/1)",142.235,124358,124358,Y
"(4/1, 49/1)",142.554,124462,124462,Y
"(33/1, 51/1)",142.596,124498,124498,Y
"(30/1, 27/1)",142.691,124576,124576,Y
"(26/1, 31/1)",142.749,124619,124619,Y
"(25/1, 7/1)",142.802,124661,124661,Y
"(28/1, 12/1)",142.928,124765,124765,Y
"(29/1, 29/1, 19/1)",142.964,124797,124797,Y
"(7/1, 24/1)",142.988,124814,124814,Y
"(8/1, 50/1)",143.052,124868,124868,Y
"(57/1, 21/1)",143.086,124896,124896,Y
"(9/1, 42/1)",143.091,124897,124897,Y
"(22/1, 28/1, 28/1)",143.111,124913,124913,Y
"(39/1, 28/1, 39/1)",143.169,124962,124962,Y
"(3/1, 52/1)",143.202,124989,124989,Y
"(58/1, 31/1)",143.43,125176,125176,Y
"(33/1, 52/1)",143.714,125416,125416,Y
"(9/1, 56/1)",143.823,125503,125503,Y
"(37/1, 37/1, 37/1, 33/1)",143.835,125515,125515,Y
"(26/1, 35/1, 35/1)",144.112,125743,125743,Y
"(26/1, 41/1)",144.14,125763,125763,Y
"(11/1, 7/1)",144.204,125814,125814,Y
"(6/1, 49/1)",144.289,125883,125883,Y
"(19/1, 40/1)",144.297,125889,125889,Y
"(20/1, 27/1)",144.381,125958,125958,Y
"(2/1, 4/1)",144.637,126173,126173,Y
"(53/1, 54/1, 54/1)",144.782,126295,126295,Y
"(55/1, 47/1)",145.197,126641,126641,Y
"(43/1, 15/1)",145.293,126723,126723,Y
"(24/1, 50/1)",145.318,126738,126738,Y
"(53/1, 15/1)",145.392,126800,126800,Y
"(19/1, 3/1)",145.721,127066,127066,Y
"(29/1, 54/1)",146.35,127578,127578,Y
"(44/1, 8/1)",146.431,127642,127642,Y
"(35/1, 18/1)",146.469,127673,127673,Y
"(53/1, 17/1)",146.583,127768,127768,Y
"(48/1, 21/1, 48/1)",146.61,127789,127789,Y
"(34/1, 5/1)",146.669,127839,127839,Y
"(15/1, 56/1)",146.91,128045,128045,Y
"(11/1, 13/1, 13/1)",146.912,128047,128047,Y
"(33/1, 22/1)",147.023,128136,128136,Y
"(54/1, 35/1)",147.194,128282,128282,Y
"(8/1, 30/1)",147.232,128308,128308,Y
"(6/1, 48/1)",147.422,128470,128470,Y
"(5/1, 7/1)",147.45,128491,128491,Y
"(59/1, 48/1)",147.481,128516,128516,Y
"(15/1, 46/1)",147.698,128697,128697,Y
"(57/1, 12/1)",147.72,128713,128713,Y
"(23/1, 10/1)",147.754,128740,128740,Y
"(59/1, 8/1)",147.886,128851,128851,Y
"(29/1, 41/1)",148.088,129018,129018,Y
"(33/1, 20/1)",148.272,129171,129171,Y
"(2/1, 48/1)",148.341,129228,129228,Y
"(38/1, 60/1)",148.348,129233,129233,Y
"(33/1, 13/1)",148.375,129254,129254,Y
"(50/1, 24/1, 24/1)",148.507,129366,129366,Y
"(13/1, 58/1, 13/1)",148.711,129531,129531,Y
"(42/1, 16/1)",149.019,129785,129785,Y
"(35/1, 21/1)",149.182,129916,129916,Y
"(10/1, 4/1)",149.305,130016,130016,Y
"(26/1, 1/1)",149.428,130116,130116,Y
"(36/1, 46/1)",149.57,130236,130236,Y
"(53/1, 18/1)",149.629,130283,130283,Y
"(27/1, 41/1)",149.652,130300,130300,Y
"(34/1, 15/1)",149.903,130505,130505,Y
"(56/1, 2/1)",150.164,130714,130714,Y
"(39/1, 3/1, 39/1, 3/1)",150.284,130805,130805,Y
"(34/1, 40/1)",150.473,130956,130956,Y
"(45/1, 11/1)",150.517,130990,130990,Y
"(2/1, 11/1)",150.626,131079,131079,Y
"(20/1, 60/1, 60/1)",150.841,131253,131253,Y
"(39/1, 33/1)",151.089,131455,131455,Y
"(10/1, 56/1)",151.175,131525,131525,Y
"(56/1, 45/1)",151.202,131545,131545,Y
"(20/1, 38/1, 20/1)",151.244,131579,131579,Y
"(18/1, 28/1)",151.289,131613,131613,Y
"(20/1, 53/1, 53/1)",151.335,131647,131647,Y
"(5/1, 29/1)",151.357,131661,131661,Y
"(13/1, 36/1)",151.465,131750,131750,Y
"(54/1, 49/1)",151.476,131754,131754,Y
"(20/1, 43/1)",151.488,131765,131765,Y
"(35/1, 40/1)",151.84,132056,132056,Y
"(4/1, 19/1)",151.944,132148,132148,Y
"(17/1, 55/1, 55/1)",152.278,132417,132417,Y
"(1/1, 2/1)",152.379,132504,132504,Y
"(59/1, 44/1)",152.388,132507,132507,Y
"(32/1, 14/1)",152.432,132544,132544,Y
"(52/1, 9/1)",152.668,132736,132736,Y
"(47/1, 13/1)",152.679,132746,132746,Y
"(17/1, 17/1, 36/1)",152.853,132886,132886,Y
"(49/1, 2/1)",153.067,133066,133066,Y
"(47/1, 57/1)",153.365,133306,133306,Y
"(57/1, 50/1)",153.43,133360,133360,Y
"(52/1, 31/1, 31/1)",153.629,133526,133526,Y
"(13/1, 40/1)",153.694,133581,133581,Y
"(13/1, 7/1)",153.792,133662,133662,Y
"(28/1, 6/1)",153.813,133674,133674,Y
"(60/1, 19/1)",153.828,133685,133685,Y
"(26/1, 42/1)",154.083,133894,133894,Y
"(14/1, 44/1)",154.171,133964,133964,Y
"(29/1, 2/1)",154.177,133967,133967,Y
"(17/1, 58/1)",154.252,134027,134027,Y
"(24/1, 59/1)",154.513,134239,134239,Y
"(51/1, 13/1, 51/1)",155.118,134741,134741,Y
"(40/1, 40/1, 26/1)",155.32,134898,134898,Y
"(31/1, 31/1, 37/1)",155.656,135171,135171,Y
"(21/1, 7/1, 7/1)",155.914,135392,135392,Y
"(5/1, 36/1, 5/1)",155.969,135433,135433,Y
"(55/1, 6/1)",156.196,135624,135624,Y
"(7/1, 16/1)",156.238,135656,135656,Y
"(47/1, 47/1, 25/1)",156.281,135695,135695,Y
"(37/1, 14/1)",156.311,135717,135717,Y
"(41/1, 52/1)",156.364,135756,135756,Y
"(6/1, 13/1)",156.455,135826,135826,Y
"(40/1, 7/1)",156.495,135860,135860,Y
"(36/1, 19/1)",156.874,136179,136179,Y
"(1/1, 9/1)",156.984,136270,136270,Y
"(6/1, 6/1, 59/1)",157.283,136521,136521,Y
"(57/1, 51/1)",157.475,136675,136675,Y
"(34/1, 31/1, 34/1)",157.596,136774,136774,Y
"(43/1, 22/1, 43/1)",157.704,136858,136858,Y
"(52/1, 26/1)",157.909,137020,137020,Y
"(28/1, 8/1)",157.97,137066,137066,Y
"(58/1, 8/1)",158.086,137166,137166,Y
"(27/1, 21/1)",158.104,137179,137179,Y
"(23/1, 8/1)",158.125,137194,137194,Y
"(27/1, 50/1)",158.456,137461,137461,Y
"(12/1, 42/1)",158.599,137582,137582,Y
"(48/1, 44/1)",158.761,137709,137709,Y
"(34/1, 32/1)",158.88,137805,137805,Y
"(36/1, 39/1)",158.918,137836,137836,Y
"(4/1, 4/1, 35/1)",158.954,137866,137866,Y
"(26/1, 31/1, 31/1)",158.988,137894,137894,Y
"(14/1, 14/1, 19/1)",159.131,138008,138008,Y
"(43/1, 33/1)",159.345,138176,138176,Y
"(18/1, 60/1)",159.625,138410,138410,Y
"(4/1, 29/1)",159.966,138689,138689,Y
"(30/1, 6/1)",160.021,138733,138733,Y
