Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(32/1, 18/1, 20/1, 36/1, 5/1, 33/1, 44/1)",237.486,148592,148592,Y
"(16/1, 47/1, 40/1, 48/1, 37/1)",237.49,148593,148593,Y
"(15/1, 30/1, 24/1, 55/1, 26/1, 35/1, 57/1, 57/1, 45/1)",237.503,148597,148597,Y
"(11/1, 9/1, 50/1, 8/1)",237.524,148609,148609,Y
"(11/1, 26/1, 4/1, 49/1, 23/1, 47/1, 41/1, 2/1, 53/1, 59/1, 57/1, 51/1, 3/1, 10/1, 15/1, 45/1, 40/1)",237.548,148623,148623,Y
"(15/1, 60/1, 48/1)",237.585,148649,148649,Y
"(52/1, 3/1, 52/1, 10/1, 54/1, 59/1, 26/1, 11/1, 16/1, 45/1, 8/1, 34/1, 55/1, 3/1, 33/1, 25/1, 55/1, 6/1, 5/1)",237.606,148660,148660,Y
"(40/1, 49/1, 6/1, 54/1, 35/1, 17/1, 28/1, 52/1, 57/1, 48/1, 1/1, 29/1, 11/1, 22/1, 18/1, 34/1, 60/1)",237.618,148668,148668,Y
"(20/1, 38/1, 54/1, 50/1, 55/1)",237.636,148677,148677,Y
"(18/1, 26/1, 18/1, 6/1, 30/1, 45/1, 7/1, 15/1, 21/1, 32/1, 44/1)",237.65,148687,148687,Y
"(28/1, 31/1, 53/1, 45/1, 19/1, 35/1, 4/1, 45/1, 11/1, 29/1, 5/1, 29/1, 10/1, 57/1, 49/1)",237.668,148696,148696,Y
"(56/1, 52/1, 40/1, 19/1, 27/1, 43/1, 15/1, 21/1, 55/1, 51/1, 54/1)",237.691,148711,148711,Y
"(49/1, 27/1, 43/1)",237.712,148724,148724,Y
"(46/1, 2/1, 52/1, 58/1, 19/1, 11/1, 3/1, 36/1, 8/1, 13/1, 20/1, 53/1, 45/1, 14/1, 16/1)",237.721,148726,148726,Y
"(15/1, 11/1, 41/1, 7/1, 22/1, 5/1, 4/1, 26/1, 20/1, 51/1, 22/1, 46/1, 46/1)",237.726,148727,148727,Y
"(13/1, 16/1, 31/1, 17/1, 30/1, 43/1, 16/1, 52/1, 18/1, 19/1, 8/1, 52/1, 36/1)",237.74,148736,148736,Y
"(51/1, 11/1, 41/1, 15/1, 16/1, 25/1, 2/1, 21/1, 7/1, 35/1, 29/1, 6/1, 25/1, 55/1, 56/1, 7/1, 34/1, 24/1, 22/1)",237.746,148738,148738,Y
"(23/1, 37/1, 32/1, 31/1, 35/1, 47/1, 11/1, 26/1, 36/1, 52/1, 17/1, 28/1, 12/1, 27/1, 44/1)",237.754,148739,148739,Y
"(39/1, 43/1, 11/1, 42/1, 49/1, 47/1, 22/1, 19/1, 60/1, 49/1, 31/1, 56/1, 39/1)",237.763,148744,148744,Y
"(20/1, 20/1, 32/1, 57/1, 37/1, 47/1, 27/1, 46/1, 24/1, 21/1, 23/1, 54/1, 59/1)",237.774,148751,148751,Y
"(38/1, 57/1, 48/1)",237.792,148756,148756,Y
"(54/1, 20/1, 55/1, 49/1, 15/1, 44/1, 60/1)",237.818,148772,148772,Y
"(29/1, 25/1, 12/1, 3/1, 52/1, 59/1, 56/1, 55/1, 12/1, 16/1, 29/1)",237.829,148777,148777,Y
"(48/1, 7/1, 6/1)",237.9,148816,148816,Y
"(36/1, 25/1, 27/1)",237.915,148823,148823,Y
"(43/1, 37/1, 1/1, 43/1, 6/1, 39/1, 19/1, 33/1, 10/1, 57/1, 53/1, 38/1, 30/1)",237.931,148830,148830,Y
"(19/1, 19/1, 46/1, 5/1, 7/1)",237.938,148831,148831,Y
"(6/1, 32/1, 3/1, 55/1, 45/1)",237.944,148834,148834,Y
"(14/1, 27/1, 52/1)",237.954,148839,148839,Y
"(3/1, 29/1, 55/1)",237.978,148856,148856,Y
"(28/1, 31/1, 47/1, 57/1, 37/1)",238.004,148867,148867,Y
"(13/1, 34/1, 50/1, 17/1, 28/1, 29/1, 13/1, 41/1, 59/1, 58/1, 3/1, 28/1, 22/1, 54/1, 52/1, 41/1, 31/1)",238.014,148873,148873,Y
"(45/1, 7/1, 21/1, 14/1, 59/1, 28/1, 3/1, 24/1, 31/1, 5/1, 5/1, 15/1, 46/1, 12/1, 9/1)",238.02,148875,148875,Y
"(21/1, 46/1, 10/1, 16/1, 19/1, 31/1, 55/1, 20/1, 51/1, 51/1, 27/1, 57/1, 14/1, 14/1, 53/1, 20/1, 1/1, 48/1, 34/1, 2/1)",238.033,148881,148881,Y
"(50/1, 19/1, 18/1, 29/1, 19/1, 50/1, 59/1, 2/1, 41/1, 45/1, 41/1, 13/1, 27/1)",238.038,148883,148883,Y
"(35/1, 28/1, 26/1, 40/1, 9/1, 38/1, 43/1, 34/1, 58/1, 54/1, 22/1, 16/1, 21/1, 44/1, 59/1, 53/1, 15/1, 52/1, 54/1)",238.046,148887,148887,Y
"(29/1, 19/1, 25/1)",238.06,148892,148892,Y
"(48/1, 51/1, 2/1, 57/1, 12/1, 23/1, 29/1, 42/1, 31/1, 45/1, 51/1)",238.067,148895,148895,Y
"(20/1, 60/1, 6/1, 53/1, 46/1)",238.075,148900,148900,Y
"(14/1, 10/1, 1/1, 52/1, 38/1, 6/1)",238.079,148902,148902,Y
"(8/1, 9/1, 58/1, 55/1, 44/1, 49/1, 6/1, 29/1, 8/1, 14/1, 23/1, 45/1, 52/1, 4/1, 3/1)",238.091,148906,148906,Y
"(35/1, 24/1, 46/1, 2/1, 46/1, 56/1, 55/1, 42/1, 13/1, 26/1, 3/1, 29/1, 34/1)",238.097,148908,148908,Y
"(23/1, 46/1, 28/1, 36/1, 5/1, 4/1, 10/1, 31/1, 16/1, 13/1, 21/1, 40/1, 55/1, 55/1, 20/1, 47/1, 50/1)",238.108,148915,148915,Y
"(23/1, 23/1, 36/1, 3/1, 6/1, 24/1, 10/1, 42/1, 4/1, 25/1, 6/1, 18/1, 41/1, 53/1, 33/1)",238.124,148921,148921,Y
"(32/1, 23/1, 54/1, 55/1, 3/1, 51/1, 50/1, 50/1, 60/1, 32/1, 21/1, 36/1, 5/1, 48/1, 28/1, 45/1, 41/1, 18/1, 22/1)",238.128,148922,148922,Y
"(7/1, 47/1, 47/1, 59/1, 5/1, 26/1, 55/1, 32/1, 35/1, 24/1, 25/1, 39/1, 25/1, 14/1, 13/1, 42/1, 38/1, 27/1, 57/1, 8/1)",238.138,148926,148926,Y
"(55/1, 46/1, 16/1, 44/1, 43/1, 8/1, 2/1, 51/1, 15/1, 49/1, 44/1, 58/1, 47/1, 24/1, 17/1)",238.143,148928,148928,Y
"(14/1, 59/1, 33/1, 59/1, 49/1, 6/1, 13/1)",238.15,148929,148929,Y
"(14/1, 42/1, 1/1, 39/1, 31/1)",238.159,148933,148933,Y
"(27/1, 28/1, 18/1, 33/1, 60/1, 38/1, 58/1, 1/1, 42/1, 53/1, 28/1)",238.176,148941,148941,Y
"(10/1, 2/1, 18/1, 12/1, 43/1, 42/1, 59/1, 18/1, 6/1, 60/1, 7/1, 27/1, 13/1)",238.188,148944,148944,Y
"(24/1, 30/1, 60/1, 35/1, 30/1, 27/1, 9/1, 34/1, 20/1, 17/1, 4/1, 37/1, 31/1)",238.197,148948,148948,Y
"(9/1, 38/1, 12/1, 32/1, 52/1, 17/1, 49/1, 52/1, 33/1, 24/1, 55/1, 34/1, 28/1, 41/1, 12/1, 57/1, 49/1, 45/1, 49/1)",238.203,148949,148949,Y
"(20/1, 21/1, 3/1, 13/1, 11/1, 30/1, 40/1, 57/1, 33/1)",238.224,148958,148958,Y
"(16/1, 29/1, 33/1)",238.231,148960,148960,Y
"(38/1, 46/1, 55/1, 30/1, 25/1, 15/1, 12/1, 29/1, 24/1, 20/1, 33/1, 25/1, 10/1)",238.24,148964,148964,Y
"(15/1, 32/1, 45/1, 59/1, 3/1, 13/1, 24/1)",238.246,148965,148965,Y
"(25/1, 48/1, 57/1, 19/1, 35/1, 16/1, 36/1, 51/1, 6/1, 37/1, 31/1, 37/1, 32/1, 18/1, 12/1, 4/1, 27/1, 22/1, 28/1)",238.263,148976,148976,Y
"(39/1, 38/1, 54/1, 57/1, 21/1, 56/1, 5/1, 41/1, 7/1, 56/1, 7/1, 21/1, 33/1, 8/1, 37/1, 48/1, 25/1, 53/1, 21/1)",238.297,148990,148990,Y
"(41/1, 51/1, 45/1, 16/1, 39/1, 32/1, 6/1)",238.306,148995,148995,Y
"(29/1, 44/1, 28/1, 2/1, 43/1, 43/1, 16/1, 16/1, 18/1, 50/1, 34/1, 54/1, 17/1, 59/1, 52/1)",238.326,149005,149005,Y
"(34/1, 30/1, 56/1, 13/1, 41/1, 37/1, 47/1, 8/1, 26/1, 40/1, 21/1, 41/1, 38/1)",238.332,149007,149007,Y
"(40/1, 52/1, 48/1)",238.341,149012,149012,Y
"(30/1, 41/1, 23/1, 37/1, 47/1, 23/1, 22/1, 9/1, 27/1, 30/1, 8/1, 47/1, 28/1, 53/1, 24/1, 54/1, 22/1, 33/1, 36/1)",238.35,149016,149016,Y
"(11/1, 20/1, 43/1, 30/1, 34/1, 5/1, 48/1, 1/1, 18/1, 17/1, 55/1, 39/1, 2/1, 18/1, 43/1)",238.359,149018,149018,Y
"(13/1, 10/1, 36/1, 22/1, 56/1, 35/1, 6/1, 48/1, 53/1)",238.376,149030,149030,Y
"(49/1, 29/1, 6/1, 32/1, 43/1, 19/1, 12/1)",238.384,149031,149031,Y
"(22/1, 46/1, 27/1, 59/1, 10/1, 39/1, 16/1, 21/1, 31/1, 6/1, 13/1, 59/1, 20/1)",238.39,149032,149032,Y
"(31/1, 3/1, 12/1, 6/1, 17/1, 19/1, 29/1, 36/1, 19/1, 44/1, 44/1)",238.398,149037,149037,Y
"(36/1, 13/1, 46/1, 12/1, 57/1, 22/1, 37/1, 19/1, 43/1, 12/1, 38/1, 54/1, 21/1, 55/1, 55/1)",238.403,149039,149039,Y
"(11/1, 9/1, 3/1, 59/1, 57/1, 8/1)",238.413,149043,149043,Y
"(13/1, 19/1, 5/1, 26/1, 57/1)",238.426,149050,149050,Y
"(51/1, 44/1, 36/1, 11/1, 33/1, 42/1, 27/1, 52/1, 17/1, 28/1, 12/1, 31/1, 29/1, 44/1, 54/1, 4/1, 48/1, 20/1, 29/1)",238.433,149053,149053,Y
"(6/1, 31/1, 31/1, 4/1, 35/1, 10/1, 3/1, 37/1, 11/1, 31/1, 51/1, 51/1, 44/1, 60/1, 32/1)",238.449,149060,149060,Y
"(53/1, 50/1, 36/1, 3/1, 45/1, 41/1, 31/1, 37/1, 14/1, 40/1, 31/1, 53/1, 42/1)",238.466,149072,149072,Y
"(2/1, 15/1, 29/1, 34/1, 47/1)",238.473,149073,149073,Y
"(40/1, 8/1, 50/1, 46/1, 2/1, 50/1, 42/1)",238.493,149087,149087,Y
"(17/1, 58/1, 28/1, 53/1, 37/1, 54/1, 48/1, 7/1, 17/1)",238.499,149089,149089,Y
"(38/1, 40/1, 18/1, 55/1, 40/1, 7/1, 32/1, 46/1, 2/1, 36/1, 49/1, 48/1, 4/1, 31/1, 51/1)",238.511,149094,149094,Y
"(7/1, 49/1, 5/1, 41/1, 45/1, 19/1, 8/1, 55/1, 35/1, 28/1, 19/1, 12/1, 20/1)",238.515,149095,149095,Y
"(12/1, 27/1, 32/1)",238.526,149102,149102,Y
"(51/1, 23/1, 27/1, 23/1, 43/1)",238.541,149109,149109,Y
"(45/1, 46/1, 55/1, 47/1, 18/1, 46/1, 13/1, 47/1, 27/1, 24/1, 23/1, 37/1, 19/1, 38/1, 47/1)",238.553,149117,149117,Y
"(15/1, 3/1, 9/1, 8/1, 3/1, 43/1, 51/1, 39/1, 24/1, 1/1)",238.565,149123,149123,Y
"(57/1, 51/1, 12/1, 40/1, 3/1, 17/1, 59/1, 16/1, 20/1)",238.597,149142,149142,Y
"(46/1, 51/1, 58/1, 9/1, 52/1, 43/1, 20/1, 6/1, 39/1, 30/1, 50/1, 45/1, 60/1, 13/1, 14/1)",238.602,149143,149143,Y
"(51/1, 20/1, 10/1, 28/1, 20/1, 37/1, 59/1, 41/1, 58/1, 15/1, 59/1, 37/1, 2/1, 59/1, 56/1)",238.618,149151,149151,Y
"(12/1, 43/1, 5/1, 35/1, 26/1, 39/1, 50/1)",238.629,149158,149158,Y
"(10/1, 20/1, 40/1, 2/1, 33/1, 3/1, 56/1, 26/1, 14/1, 18/1, 2/1, 20/1, 50/1)",238.637,149159,149159,Y
"(58/1, 6/1, 13/1, 7/1, 13/1)",238.651,149167,149167,Y
"(12/1, 13/1, 60/1, 9/1, 53/1, 52/1, 59/1, 50/1, 15/1, 32/1, 25/1)",238.658,149170,149170,Y
"(34/1, 31/1, 5/1, 47/1, 13/1, 12/1, 39/1, 22/1, 34/1, 27/1, 57/1, 54/1, 11/1, 11/1, 28/1, 56/1, 31/1)",238.664,149173,149173,Y
"(49/1, 52/1, 24/1, 18/1, 51/1)",238.669,149175,149175,Y
"(51/1, 48/1, 16/1, 46/1, 22/1, 45/1, 54/1, 41/1, 40/1, 51/1, 37/1, 53/1, 43/1)",238.679,149177,149177,Y
"(23/1, 5/1, 53/1, 54/1, 49/1, 21/1, 33/1, 53/1, 7/1, 49/1, 41/1)",238.685,149179,149179,Y
"(30/1, 59/1, 33/1, 19/1, 48/1, 25/1, 1/1, 57/1, 2/1, 26/1, 54/1, 50/1, 10/1, 50/1, 49/1)",238.695,149186,149186,Y
"(17/1, 18/1, 18/1, 15/1, 30/1, 39/1, 42/1, 55/1, 26/1, 33/1, 17/1, 20/1, 41/1)",238.711,149193,149193,Y
"(26/1, 24/1, 6/1, 47/1, 29/1, 39/1, 30/1, 43/1, 29/1)",238.72,149198,149198,Y
"(54/1, 35/1, 45/1, 50/1, 17/1, 26/1, 37/1, 6/1, 18/1)",238.746,149215,149215,Y
"(9/1, 32/1, 25/1, 44/1, 57/1, 11/1, 41/1, 4/1, 13/1)",238.753,149218,149218,Y
"(12/1, 21/1, 7/1, 5/1, 51/1, 22/1, 40/1, 6/1, 27/1, 1/1, 7/1, 13/1, 59/1, 21/1, 43/1, 50/1, 12/1, 21/1, 7/1)",238.757,149219,149219,Y
"(10/1, 25/1, 4/1, 28/1, 47/1, 10/1, 52/1, 30/1, 4/1, 17/1, 41/1, 52/1, 46/1, 7/1, 4/1, 33/1, 22/1, 35/1, 18/1)",238.769,149223,149223,Y
"(29/1, 54/1, 38/1, 16/1, 19/1, 2/1, 41/1)",238.774,149224,149224,Y
"(48/1, 7/1, 7/1, 16/1, 5/1, 55/1, 8/1, 27/1, 57/1, 44/1, 26/1, 28/1, 7/1, 51/1, 11/1, 20/1, 42/1)",238.788,149234,149234,Y
"(34/1, 60/1, 57/1, 18/1, 41/1)",238.811,149247,149247,Y
"(53/1, 41/1, 56/1, 13/1, 2/1, 59/1, 6/1, 33/1, 52/1, 58/1, 49/1)",238.816,149249,149249,Y
"(54/1, 29/1, 6/1, 15/1, 39/1, 30/1, 29/1, 1/1)",238.838,149263,149263,Y
"(16/1, 58/1, 1/1, 54/1, 34/1, 9/1, 2/1, 29/1, 32/1, 58/1, 32/1, 34/1, 53/1, 46/1, 56/1)",238.843,149265,149265,Y
"(21/1, 35/1, 1/1, 50/1, 45/1, 37/1, 48/1, 11/1, 21/1)",238.847,149266,149266,Y
"(56/1, 11/1, 6/1, 20/1, 47/1, 60/1, 47/1, 47/1, 27/1, 22/1, 28/1, 20/1, 43/1, 30/1, 44/1, 14/1, 44/1)",238.861,149272,149272,Y
"(57/1, 2/1, 3/1, 37/1, 34/1, 56/1, 29/1, 9/1, 28/1, 42/1, 31/1, 14/1, 51/1, 55/1, 4/1, 43/1, 53/1)",238.878,149283,149283,Y
"(2/1, 16/1, 7/1, 33/1, 33/1, 50/1, 47/1, 53/1, 20/1, 26/1, 33/1)",238.885,149285,149285,Y
"(47/1, 45/1, 50/1, 20/1, 18/1)",238.899,149292,149292,Y
"(32/1, 45/1, 1/1, 21/1, 19/1, 4/1, 42/1, 16/1, 44/1, 42/1, 16/1, 29/1, 39/1, 43/1, 56/1)",238.918,149303,149303,Y
"(15/1, 28/1, 30/1, 36/1, 24/1)",238.927,149307,149307,Y
"(58/1, 15/1, 51/1)",238.934,149310,149310,Y
"(11/1, 22/1, 58/1, 26/1, 15/1, 56/1, 4/1, 47/1, 51/1, 39/1, 46/1)",238.938,149311,149311,Y
"(33/1, 54/1, 20/1, 51/1, 59/1, 37/1, 39/1, 7/1, 57/1, 5/1, 5/1)",238.945,149313,149313,Y
"(50/1, 15/1, 24/1)",238.966,149326,149326,Y
"(5/1, 4/1, 19/1, 12/1, 34/1, 14/1, 15/1, 50/1, 38/1, 25/1, 6/1, 39/1, 48/1, 25/1, 7/1, 39/1, 29/1, 19/1, 21/1)",238.971,149328,149328,Y
"(1/1, 5/1, 5/1, 57/1, 54/1, 42/1, 27/1, 45/1, 2/1, 33/1, 6/1, 47/1, 23/1)",238.983,149332,149332,Y
"(6/1, 21/1, 20/1, 42/1, 41/1, 14/1, 12/1, 30/1, 50/1)",238.992,149337,149337,Y
"(40/1, 19/1, 8/1, 48/1, 54/1, 55/1, 10/1, 20/1, 35/1, 15/1, 35/1, 1/1, 23/1, 48/1, 46/1, 40/1, 27/1, 23/1, 19/1)",239.005,149344,149344,Y
"(51/1, 49/1, 35/1, 40/1, 30/1, 47/1, 57/1)",239.022,149354,149354,Y
"(12/1, 38/1, 35/1, 14/1, 1/1, 23/1, 58/1)",239.027,149355,149355,Y
"(25/1, 9/1, 30/1, 28/1, 27/1, 33/1, 50/1, 3/1, 1/1)",239.042,149361,149361,Y
"(54/1, 40/1, 48/1, 27/1, 14/1, 11/1, 12/1, 33/1, 32/1, 13/1, 7/1, 44/1, 21/1, 54/1, 42/1)",239.067,149375,149375,Y
"(52/1, 30/1, 55/1, 42/1, 20/1, 3/1, 12/1, 16/1, 38/1, 47/1, 12/1, 57/1, 25/1, 6/1, 18/1, 54/1, 33/1)",239.075,149376,149376,Y
"(40/1, 6/1, 6/1, 26/1, 59/1, 27/1, 17/1)",239.107,149391,149391,Y
"(26/1, 39/1, 3/1, 55/1, 52/1, 38/1, 33/1)",239.117,149392,149392,Y
"(21/1, 53/1, 39/1, 60/1, 58/1, 39/1, 37/1, 31/1, 9/1, 32/1, 50/1, 44/1, 4/1, 42/1, 54/1)",239.14,149398,149398,Y
"(51/1, 6/1, 38/1, 42/1, 30/1, 18/1, 26/1, 19/1, 21/1, 1/1, 27/1)",239.15,149401,149401,Y
"(38/1, 45/1, 26/1, 49/1, 50/1, 21/1, 39/1, 4/1, 20/1, 57/1, 40/1)",239.16,149404,149404,Y
"(34/1, 44/1, 47/1)",239.172,149407,149407,Y
"(10/1, 6/1, 35/1, 8/1)",239.18,149412,149412,Y
"(49/1, 9/1, 53/1, 44/1, 3/1, 41/1, 49/1)",239.191,149418,149418,Y
"(43/1, 28/1, 8/1, 10/1, 1/1, 59/1, 7/1, 13/1, 50/1, 2/1, 5/1, 49/1, 49/1, 46/1, 23/1, 21/1, 26/1)",239.204,149422,149422,Y
"(42/1, 58/1, 33/1, 19/1, 32/1)",239.215,149425,149425,Y
"(13/1, 7/1, 40/1, 27/1, 1/1, 28/1, 44/1, 20/1, 21/1, 11/1)",239.231,149436,149436,Y
"(24/1, 37/1, 26/1, 2/1, 45/1, 26/1, 10/1, 51/1, 26/1, 31/1, 27/1)",239.236,149438,149438,Y
"(43/1, 35/1, 38/1, 1/1, 21/1)",239.242,149440,149440,Y
"(33/1, 13/1, 34/1, 59/1, 39/1, 3/1, 12/1, 47/1, 1/1, 29/1, 11/1, 44/1, 55/1, 36/1, 24/1, 8/1, 26/1)",239.248,149443,149443,Y
"(49/1, 19/1, 15/1, 30/1, 35/1, 20/1, 35/1)",239.259,149450,149450,Y
"(21/1, 6/1, 1/1, 51/1, 26/1)",239.266,149453,149453,Y
"(1/1, 23/1, 33/1)",239.277,149457,149457,Y
"(5/1, 58/1, 54/1)",239.287,149461,149461,Y
"(17/1, 33/1, 17/1, 5/1, 15/1, 55/1, 24/1, 45/1, 38/1, 40/1, 20/1, 48/1, 39/1, 30/1, 55/1, 34/1, 33/1, 52/1, 34/1, 3/1)",239.291,149463,149463,Y
"(51/1, 18/1, 33/1, 46/1, 56/1, 20/1, 17/1)",239.3,149468,149468,Y
"(18/1, 23/1, 19/1, 34/1, 1/1, 3/1, 55/1, 35/1, 11/1, 43/1, 36/1, 47/1, 42/1, 40/1, 19/1)",239.31,149472,149472,Y
"(13/1, 57/1, 22/1, 3/1, 15/1)",239.315,149473,149473,Y
"(27/1, 60/1, 30/1)",239.329,149478,149478,Y
"(49/1, 25/1, 31/1, 1/1, 57/1, 60/1, 29/1, 17/1, 4/1, 29/1, 43/1, 56/1, 47/1, 57/1, 31/1, 40/1, 5/1, 29/1, 15/1)",239.345,149489,149489,Y
"(15/1, 11/1, 49/1, 11/1)",239.355,149494,149494,Y
"(58/1, 22/1, 42/1, 37/1, 31/1, 17/1, 29/1, 23/1, 41/1, 24/1, 9/1)",239.369,149501,149501,Y
"(58/1, 47/1, 26/1, 16/1, 40/1, 23/1, 9/1)",239.386,149508,149508,Y
"(6/1, 4/1, 32/1, 48/1, 20/1, 42/1, 36/1, 2/1, 45/1, 6/1, 27/1, 38/1, 13/1, 46/1, 24/1)",239.399,149515,149515,Y
"(38/1, 25/1, 8/1, 50/1, 25/1, 59/1, 52/1, 33/1, 55/1, 3/1, 38/1, 41/1, 23/1, 44/1, 44/1, 26/1, 19/1)",239.429,149532,149532,Y
"(43/1, 4/1, 27/1, 56/1, 19/1, 7/1, 47/1, 56/1, 25/1, 57/1, 55/1)",239.434,149534,149534,Y
"(31/1, 29/1, 56/1, 42/1, 35/1, 49/1, 5/1, 38/1, 54/1, 48/1, 35/1, 34/1, 7/1, 55/1, 13/1, 28/1, 44/1)",239.44,149536,149536,Y
"(34/1, 15/1, 33/1, 46/1, 51/1, 20/1, 32/1, 31/1, 39/1, 32/1, 48/1, 4/1, 11/1)",239.448,149538,149538,Y
"(32/1, 45/1, 1/1, 49/1, 8/1, 30/1, 20/1, 3/1, 38/1, 49/1, 21/1, 8/1, 41/1, 6/1, 5/1, 6/1, 8/1)",239.455,149541,149541,Y
"(15/1, 58/1, 6/1, 29/1, 54/1)",239.474,149551,149551,Y
"(20/1, 23/1, 57/1, 43/1, 14/1, 28/1, 34/1)",239.481,149554,149554,Y
"(38/1, 51/1, 59/1, 41/1, 32/1, 38/1, 42/1, 21/1, 44/1, 51/1, 30/1, 38/1, 48/1)",239.511,149571,149571,Y
"(13/1, 11/1, 22/1, 52/1, 26/1, 45/1, 5/1, 17/1, 50/1)",239.521,149575,149575,Y
"(35/1, 8/1, 24/1, 52/1, 53/1)",239.547,149590,149590,Y
"(28/1, 16/1, 14/1, 24/1, 4/1, 49/1, 18/1, 52/1, 47/1, 54/1, 40/1, 4/1, 14/1, 56/1, 19/1)",239.562,149599,149599,Y
"(10/1, 40/1, 12/1, 51/1, 25/1, 13/1, 51/1, 54/1, 46/1, 30/1, 47/1, 12/1, 19/1, 40/1, 33/1, 58/1, 25/1, 49/1, 36/1)",239.569,149602,149602,Y
"(8/1, 11/1, 44/1, 47/1, 45/1, 30/1, 24/1, 18/1, 57/1, 17/1, 33/1, 58/1, 36/1, 10/1, 13/1, 59/1, 40/1, 29/1, 14/1)",239.578,149606,149606,Y
"(28/1, 35/1, 33/1, 49/1, 11/1, 5/1, 47/1, 25/1, 28/1, 50/1, 31/1, 12/1, 5/1, 2/1, 36/1, 7/1, 40/1, 5/1, 23/1)",239.591,149615,149615,Y
"(52/1, 28/1, 18/1, 48/1, 18/1, 54/1, 43/1, 36/1, 18/1, 41/1, 49/1)",239.61,149626,149626,Y
"(23/1, 8/1, 12/1, 51/1, 39/1, 32/1, 37/1, 47/1, 23/1)",239.618,149629,149629,Y
"(59/1, 16/1, 44/1, 60/1, 18/1, 50/1, 52/1)",239.642,149643,149643,Y
"(4/1, 35/1, 49/1, 46/1, 32/1, 20/1, 55/1, 37/1, 50/1, 21/1, 7/1, 42/1, 50/1)",239.65,149647,149647,Y
"(21/1, 11/1, 10/1, 40/1, 19/1, 21/1, 2/1, 30/1, 56/1, 10/1, 54/1, 60/1, 7/1, 31/1, 3/1, 54/1, 13/1, 10/1, 30/1)",239.672,149659,149659,Y
"(27/1, 46/1, 10/1, 13/1, 15/1, 22/1, 35/1, 20/1, 45/1, 3/1, 37/1, 18/1, 3/1)",239.686,149668,149668,Y
"(57/1, 6/1, 17/1, 44/1, 53/1, 21/1, 21/1)",239.698,149672,149672,Y
"(46/1, 24/1, 46/1, 50/1, 12/1, 7/1, 27/1, 16/1, 43/1, 40/1, 21/1, 36/1, 57/1)",239.705,149676,149676,Y
"(30/1, 53/1, 55/1)",239.71,149677,149677,Y
"(5/1, 7/1, 49/1, 39/1, 11/1, 4/1, 6/1, 60/1, 32/1)",239.731,149689,149689,Y
"(59/1, 48/1, 30/1, 49/1, 39/1, 23/1, 30/1, 32/1, 55/1, 20/1, 49/1, 47/1, 15/1, 17/1, 34/1, 24/1, 2/1, 50/1, 40/1)",239.745,149698,149698,Y
"(50/1, 9/1, 1/1)",239.775,149718,149718,Y
"(41/1, 8/1, 47/1, 11/1, 22/1, 45/1, 52/1, 18/1, 3/1, 24/1, 52/1)",239.79,149724,149724,Y
"(60/1, 17/1, 27/1, 41/1, 44/1, 30/1, 39/1)",239.806,149735,149735,Y
"(54/1, 26/1, 25/1, 55/1, 49/1, 3/1, 32/1, 5/1, 28/1)",239.814,149736,149736,Y
"(59/1, 56/1, 5/1, 4/1, 2/1, 21/1, 37/1, 1/1, 43/1, 55/1, 56/1, 11/1, 50/1, 29/1, 5/1, 11/1, 40/1, 6/1, 1/1)",239.822,149739,149739,Y
"(36/1, 42/1, 13/1, 26/1, 28/1, 18/1, 32/1, 26/1, 51/1, 54/1, 24/1, 2/1, 38/1, 10/1, 16/1, 56/1, 30/1, 49/1, 60/1)",239.826,149740,149740,Y
"(36/1, 44/1, 54/1)",239.84,149747,149747,Y
"(12/1, 2/1, 54/1, 44/1, 55/1, 51/1, 35/1, 40/1, 12/1, 59/1, 60/1, 60/1, 17/1, 58/1, 58/1)",239.849,149749,149749,Y
"(45/1, 51/1, 56/1, 7/1, 16/1, 30/1, 47/1, 41/1, 10/1, 51/1, 47/1)",239.874,149757,149757,Y
"(10/1, 36/1, 15/1, 29/1, 22/1, 46/1, 55/1, 19/1, 17/1, 55/1, 26/1, 52/1, 16/1, 23/1, 32/1, 46/1, 58/1)",239.882,149760,149760,Y
"(32/1, 8/1, 41/1, 50/1, 24/1, 27/1, 46/1, 47/1, 15/1, 48/1, 60/1, 1/1, 27/1, 34/1, 59/1)",239.895,149763,149763,Y
"(14/1, 25/1, 21/1, 42/1, 38/1, 55/1, 12/1, 10/1, 34/1, 40/1, 29/1, 48/1, 52/1)",239.906,149766,149766,Y
"(13/1, 8/1, 43/1, 46/1, 33/1, 45/1, 53/1, 43/1, 57/1, 33/1, 21/1, 57/1, 4/1, 47/1, 46/1)",239.923,149772,149772,Y
"(40/1, 1/1, 48/1, 41/1, 2/1, 44/1, 47/1, 40/1, 42/1, 22/1, 39/1, 2/1, 20/1)",239.939,149779,149779,Y
"(54/1, 1/1, 30/1, 41/1, 60/1, 10/1, 21/1, 57/1, 26/1, 26/1, 26/1)",239.946,149781,149781,Y
"(8/1, 55/1, 7/1, 4/1, 1/1, 55/1, 26/1, 44/1, 48/1, 37/1, 19/1, 22/1, 6/1, 8/1, 42/1, 9/1)",239.959,149784,149784,Y
"(36/1, 46/1, 12/1, 59/1, 19/1, 23/1, 27/1, 13/1, 4/1, 57/1, 36/1, 50/1, 23/1, 20/1, 24/1)",239.966,149786,149786,Y
